horizon_years,contribution_interval_days,window_count,theoretical_win_rate,annual_alpha_theoretical_p10,annual_alpha_theoretical_p25,annual_alpha_theoretical_median,annual_alpha_theoretical_p75,annual_alpha_theoretical_p90,annual_alpha_theoretical_min,annual_alpha_theoretical_max,implementable_win_rate,annual_alpha_implementable_p10,annual_alpha_implementable_p25,annual_alpha_implementable_median,annual_alpha_implementable_p75,annual_alpha_implementable_p90,annual_alpha_implementable_min,annual_alpha_implementable_max
12,45,5,1.0,0.0036708743258654585,0.0038769512855927335,0.0046760617630516865,0.004880707975372656,0.005624577771633543,0.0035334896860472753,0.006120490969140802,0.6,-0.0006344880176306411,-0.0005322151176818668,2.0433001414188467e-05,0.00018251701906324413,0.0002586644381161074,-0.000702669950929824,0.0003094293841513496
12,60,5,1.0,0.004315310972844477,0.00465562645126516,0.005304024391168727,0.005439888120956526,0.007456322814998639,0.0040884339872306885,0.008800612611026715,0.4,-0.0006959948662661475,-0.00036833747486508805,-0.00032363540641355826,6.495815000806537e-05,0.00024529933320081024,-0.0009144331272001871,0.0003655267886626401
12,90,5,1.0,0.005958119143367168,0.006544133492046855,0.00701700187913179,0.007411929288712593,0.00795097673128673,0.005567442910914044,0.00831034169300282,0.4,-0.0009029161718031364,-0.00025691151618101316,-0.00019558387186979775,0.00011750366206642049,0.0006914972499200368,-0.0013335859422178853,0.0010741596418224475
12,120,5,1.0,0.006702144373744679,0.0074283966789912,0.00831438041651178,0.00831848614408015,0.010233868437700666,0.006217976170246997,0.01151078996678101,0.2,-0.0009457407630053538,-0.0008670424740870875,-0.0004987305145107701,-0.0004876593482336933,0.0008278056257078782,-0.0009982062889508647,0.001704782275002259
15,15,5,1.0,0.0013762316029969136,0.0014142774514820378,0.0016705288731182488,0.0019219280132585226,0.002112697962018517,0.0013508677040068306,0.0022398779278585135,0.4,-0.00011815380814090836,-9.414218855385847e-05,-8.772510558641144e-05,7.738762228814977e-05,0.00013504329972160447,-0.00013416155453227496,0.00017348041801057423
15,30,5,1.0,0.002203887756413625,0.0022508743015425825,0.002595658364922704,0.003030603616799077,0.0030759161642714083,0.00217256339299432,0.0031061245292529627,0.4,-0.00046058100009860325,-0.00020631249921154726,-2.258087079010096e-05,0.0002012918245077877,0.00025126114906306454,-0.0006300933340233072,0.0002845740320999157
15,45,5,1.0,0.002918648472325014,0.003048528821011809,0.003512179154163464,0.0038723617374831765,0.0043639091309085835,0.002832061573200484,0.0046916073931921876,0.4,-0.0003993487599918577,-0.0003978810776485986,-0.00034910603695892384,3.8552097497923654e-05,0.00020675131245995185,-0.0004003272148873638,0.00031888412243463726
15,60,5,1.0,0.0035835371512860092,0.003621206839960367,0.0041951188086624125,0.004372290428666048,0.005310613914505646,0.003558424025503104,0.005936162905065379,0.4,-0.000434933698242812,-0.0002456876744107994,-0.00019369242735112202,0.00016771082141597837,0.00021008271742530837,-0.0005610977141308204,0.00023833064809819504
15,90,5,1.0,0.004743482966746626,0.004772474337688015,0.005249712090220626,0.006132725960569574,0.0063501809749626935,0.004724155386119033,0.006495150984558107,0.4,-0.0005147174745768091,-0.00013850637957379952,-3.5013035570852225e-05,0.0001604763500804296,0.00019908149221454786,-0.0007655248712454821,0.00022481825363729335
15,120,5,1.0,0.00567731349320173,0.005848761100421207,0.006365050576822462,0.007044263814575569,0.008162641585604691,0.005563015088388745,0.008908226766290772,0.6,-0.0003975625700817886,-9.717391549024512e-05,0.00028139884460953724,0.0003384327063806758,0.00040720108836176386,-0.0005978216731428176,0.00045304667634915585
20,15,5,1.0,0.0009670084079878461,0.0010119068448306567,0.0013865382047117958,0.001474819021563878,0.0015146803250125629,0.0009370761167593056,0.0015412545273116862,0.6,-9.881025009983446e-05,-1.5867728550222893e-05,2.0541681160723968e-05,2.6550829291593914e-05,7.596320057743356e-05,-0.00015410526446624218,0.00010890478143465998
20,30,5,1.0,0.0015385871028465114,0.001567590553028575,0.0020724721003830826,0.002193170061002281,0.002258503107154963,0.0015192514693918024,0.0023020584712567516,0.4,-0.0003185565412238134,-0.00015893546172307538,-4.523897341912608e-05,2.0623970424127336e-05,8.992526113396072e-05,-0.0004249705942243054,0.00013612612160718296
20,45,5,1.0,0.001979040586118286,0.001991028807356132,0.002724821174619363,0.002819302133816537,0.0031971264231215545,0.0019710484386263882,0.003449009282658233,0.2,-0.00039674357762327085,-0.00032082981763870144,-0.0002646199056135501,-3.4692920950152306e-05,4.947695719415003e-05,-0.0004473527509463171,0.00010559020929035157
20,60,5,1.0,0.0025072865996516925,0.002520311904270045,0.0033166116799561163,0.0033588766371037693,0.0039570687492650695,0.0024986030632394574,0.004355863490705936,0.4,-0.00032196067125647156,-0.00025625351967928367,-0.00025419805373561033,0.00013144001641074432,0.0001491178469041232,-0.0003657654389745968,0.00016090306723304248
20,90,5,1.0,0.003228085596307473,0.0033324970151977773,0.0038966505166078136,0.00403458946171098,0.0045056269190376416,0.0031584779837139365,0.00481965189058875,0.4,-0.000664489427937065,-0.0005257759209542634,-0.000506371696570973,6.575831607558147e-05,0.00018824624860296348,-0.0007569650992589327,0.0002699048702878848
20,120,5,1.0,0.004054534165468304,0.004082861765474677,0.0047694590940101644,0.004912161015005578,0.005938822410478428,0.004035649098797389,0.006623263340793661,0.6,-0.0005972108917047692,-0.00021905895078744297,9.944151131091594e-05,0.00012696422340519042,0.00033074648841249223,-0.0008493121856496533,0.0004666013317506934
